LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1108.892484,1108.892464,1661327427.179256,49595.000,6022,2,PG,1,100,9497
1108.933094,1108.933074,1661327427.219866,49634.333,6040,3,PG,1,100,9492
1108.973703,1108.973683,1661327427.260475,49673.667,6040,3,PG,1,100,9491
1109.014312,1109.014292,1661327427.301085,49713.000,6040,3,PG,1,100,9495
1109.054233,1109.054213,1661327427.341006,49751.667,6058,3,PG,1,100,9495
1109.094154,1109.094134,1661327427.380926,49790.333,6058,3,PG,1,100,9495
1109.134075,1109.134055,1661327427.420847,49829.000,6058,3,PG,1,100,9489
1109.173824,1109.173804,1661327427.460597,49867.500,6077,2,PG,1,100,9487
1109.213573,1109.213553,1661327427.500345,49906.000,6077,2,PG,1,100,9493
1109.253494,1109.253474,1661327427.540267,49944.667,6096,3,PG,1,100,9484
1109.293415,1109.293395,1661327427.580188,49983.333,6096,3,PG,1,100,9492
1109.333336,1109.333316,1661327427.620109,50022.000,6096,3,PG,1,100,9493
1109.372225,1109.372205,1661327427.658997,50059.667,6113,3,PG,1,100,9489
1109.411113,1109.411094,1661327427.697886,50097.333,6113,3,PG,1,100,9501
1109.450002,1109.449982,1661327427.736774,50135.000,6113,3,PG,1,100,9513
1109.490783,1109.490764,1661327427.777556,50174.500,6130,2,PG,1,100,9505
1109.531565,1109.531545,1661327427.818337,50214.000,6130,2,PG,1,100,9508
1109.572174,1109.572154,1661327427.858946,50253.333,6146,3,PG,1,100,9508
1109.612783,1109.612764,1661327427.899556,50292.667,6146,3,PG,1,100,9523
1109.653393,1109.653373,1661327427.940165,50332.000,6146,3,PG,1,100,9520
1109.693142,1109.693122,1661327427.979914,50370.500,6162,2,PG,1,100,9522
1109.732891,1109.732871,1661327428.019663,50409.000,6162,2,PG,1,100,9518
1109.772812,1109.772792,1661327428.059584,50447.667,6178,3,PG,1,100,9515
1109.812733,1109.812713,1661327428.099505,50486.333,6178,3,PG,1,100,9506
1109.852654,1109.852634,1661327428.139426,50525.000,6178,3,PG,1,100,9494
1109.892575,1109.892555,1661327428.179347,50563.667,6197,3,PG,1,100,9491
1109.932496,1109.932476,1661327428.219268,50602.333,6197,3,PG,1,100,9494
1109.972417,1109.972397,1661327428.259189,50641.000,6197,3,PG,1,100,9492
1110.012166,1110.012146,1661327428.298938,50679.500,6213,2,PG,1,100,9479
1110.051915,1110.051895,1661327428.338687,50718.000,6213,2,PG,1,100,9481
1110.092180,1110.092160,1661327428.378952,50757.000,6233,3,PG,1,100,9478
1110.132445,1110.132425,1661327428.419217,50796.000,6233,3,PG,1,100,9476
1110.172710,1110.172690,1661327428.459482,50835.000,6233,3,PG,1,100,9473
1110.212975,1110.212955,1661327428.499748,50874.000,6249,2,PG,1,100,9473
1110.253240,1110.253221,1661327428.540013,50913.000,6249,2,PG,1,100,9467
1110.293161,1110.293142,1661327428.579934,50951.667,6266,3,PG,1,100,9476
1110.333082,1110.333063,1661327428.619855,50990.333,6266,3,PG,1,100,9482
1110.373003,1110.372984,1661327428.659776,51029.000,6266,3,PG,1,100,9485
1110.413269,1110.413249,1661327428.700041,51068.000,6283,3,PG,1,100,9478
1110.453534,1110.453514,1661327428.740306,51107.000,6283,3,PG,1,100,9481
1110.493799,1110.493779,1661327428.780571,51146.000,6283,3,PG,1,100,9492
1110.533720,1110.533700,1661327428.820493,51184.667,6305,3,PG,1,100,9501
1110.573641,1110.573621,1661327428.860414,51223.333,6305,3,PG,1,100,9504
1110.613562,1110.613542,1661327428.900334,51262.000,6305,3,PG,1,100,9513
1110.652795,1110.652775,1661327428.939567,51300.000,6326,3,PG,1,100,9515
1110.692027,1110.692008,1661327428.978800,51338.000,6326,3,PG,1,100,9518
1110.731260,1110.731240,1661327429.018033,51376.000,6326,3,PG,1,100,9520
1110.772214,1110.772194,1661327429.058986,51415.667,6342,3,PG,1,100,9515
1110.813167,1110.813147,1661327429.099940,51455.333,6342,3,PG,1,100,9511
1110.854121,1110.854101,1661327429.140893,51495.000,6342,3,PG,1,100,9505
1110.893869,1110.893850,1661327429.180642,51533.500,6360,2,PG,1,100,9499
1110.933618,1110.933599,1661327429.220391,51572.000,6360,2,PG,1,100,9492
1110.973539,1110.973520,1661327429.260312,51610.667,6377,3,PG,1,100,9485
1111.013460,1111.013441,1661327429.300233,51649.333,6377,3,PG,1,100,9483
1111.053381,1111.053362,1661327429.340154,51688.000,6377,3,PG,1,100,9481
1111.093647,1111.093627,1661327429.380419,51727.000,6396,2,PG,1,100,9478
1111.133912,1111.133892,1661327429.420684,51766.000,6396,2,PG,1,100,9475
1111.173833,1111.173813,1661327429.460605,51804.667,6413,3,PG,1,100,9472
1111.213754,1111.213734,1661327429.500526,51843.333,6413,3,PG,1,100,9470
1111.253675,1111.253655,1661327429.540447,51882.000,6413,3,PG,1,100,9484
1111.293252,1111.293232,1661327429.580024,51920.333,6427,3,PG,1,100,9486
1111.332829,1111.332809,1661327429.619601,51958.667,6427,3,PG,1,100,9481
1111.372405,1111.372386,1661327429.659178,51997.000,6427,3,PG,1,100,9479
1111.412154,1111.412135,1661327429.698927,52035.500,6445,2,PG,1,100,9486
1111.451903,1111.451884,1661327429.738676,52074.000,6445,2,PG,1,100,9490
1111.491824,1111.491805,1661327429.778597,52112.667,6463,3,PG,1,100,9487
1111.531745,1111.531726,1661327429.818518,52151.333,6463,3,PG,1,100,9489
1111.571666,1111.571647,1661327429.858439,52190.000,6463,3,PG,1,100,9491
1111.611932,1111.611912,1661327429.898704,52229.000,6480,2,PG,1,100,9495
1111.652197,1111.652177,1661327429.938969,52268.000,6480,2,PG,1,100,9495
1111.691774,1111.691754,1661327429.978546,52306.333,6496,3,PG,1,100,9498
1111.731350,1111.731331,1661327430.018123,52344.667,6496,3,PG,1,100,9507
1111.770927,1111.770908,1661327430.057700,52383.000,6496,3,PG,1,100,9509
1111.810504,1111.810484,1661327430.097277,52421.333,6514,3,PG,1,100,9498
1111.850081,1111.850061,1661327430.136854,52459.667,6514,3,PG,1,100,9488
1111.889658,1111.889638,1661327430.176431,52498.000,6514,3,PG,1,100,9481
1111.928891,1111.928871,1661327430.215663,52536.000,6530,2,PG,1,100,9481
1111.968123,1111.968104,1661327430.254896,52574.000,6530,2,PG,1,100,9477
1112.008389,1112.008369,1661327430.295161,52613.000,6548,3,PG,1,100,9462
1112.048654,1112.048634,1661327430.335427,52652.000,6548,3,PG,1,100,9465
1112.088919,1112.088899,1661327430.375692,52691.000,6548,3,PG,1,100,9461
1112.128840,1112.128820,1661327430.415613,52729.667,6566,3,PG,1,100,9452
1112.168761,1112.168741,1661327430.455534,52768.333,6566,3,PG,1,100,9463
1112.208682,1112.208662,1661327430.495455,52807.000,6566,3,PG,1,100,9464
1112.248431,1112.248411,1661327430.535204,52845.500,6584,2,PG,1,100,9457
1112.288180,1112.288160,1661327430.574953,52884.000,6584,2,PG,1,100,9452
1112.328101,1112.328081,1661327430.614874,52922.667,6600,3,PG,1,100,9461
1112.368022,1112.368002,1661327430.654795,52961.333,6600,3,PG,1,100,9459
1112.407943,1112.407923,1661327430.694716,53000.000,6600,3,PG,1,100,9459
1112.448208,1112.448188,1661327430.734981,53039.000,6618,2,PG,1,100,9454
1112.488473,1112.488453,1661327430.775246,53078.000,6618,2,PG,1,100,9459
1112.527706,1112.527686,1661327430.814479,53116.000,6634,3,PG,1,100,9460
1112.566939,1112.566919,1661327430.853712,53154.000,6634,3,PG,1,100,9459
1112.606171,1112.606152,1661327430.892944,53192.000,6634,3,PG,1,100,9459
1112.646092,1112.646073,1661327430.932865,53230.667,6651,3,PG,1,100,9471
1112.686013,1112.685994,1661327430.972786,53269.333,6651,3,PG,1,100,9470
1112.725934,1112.725915,1661327431.012707,53308.000,6651,3,PG,1,100,9463
1112.765167,1112.765147,1661327431.051940,53346.000,6668,2,PG,1,100,9460
1112.804400,1112.804380,1661327431.091173,53384.000,6668,2,PG,1,100,9447
1112.844321,1112.844301,1661327431.131094,53422.667,6685,3,PG,1,100,9447
1112.884242,1112.884222,1661327431.171015,53461.333,6685,3,PG,1,100,9437
1112.924163,1112.924143,1661327431.210936,53500.000,6685,3,PG,1,100,9432
1112.964084,1112.964064,1661327431.250857,53538.667,6701,3,PG,1,100,9425
1113.004005,1113.003985,1661327431.290778,53577.333,6701,3,PG,1,100,9422
1113.043926,1113.043906,1661327431.330699,53616.000,6701,3,PG,1,100,9418
1113.084191,1113.084171,1661327431.370964,53655.000,6721,2,PG,1,100,9426
1113.124456,1113.124437,1661327431.411229,53694.000,6721,2,PG,1,100,9426
1113.163689,1113.163669,1661327431.450462,53732.000,6738,3,PG,1,100,9413
1113.202922,1113.202902,1661327431.489695,53770.000,6738,3,PG,1,100,9410
1113.242154,1113.242135,1661327431.528928,53808.000,6738,3,PG,1,100,9415
1113.281903,1113.281884,1661327431.568676,53846.500,6754,2,PG,1,100,9418
1113.321652,1113.321633,1661327431.608425,53885.000,6754,2,PG,1,100,9421
1113.361573,1113.361554,1661327431.648346,53923.667,6771,3,PG,1,100,9418
1113.401494,1113.401475,1661327431.688267,53962.333,6771,3,PG,1,100,9418
1113.441415,1113.441396,1661327431.728189,54001.000,6771,3,PG,1,100,9421
1113.481336,1113.481317,1661327431.768110,54039.667,6788,3,PG,1,100,9430
1113.521257,1113.521238,1661327431.808031,54078.333,6788,3,PG,1,100,9431
1113.561178,1113.561159,1661327431.847951,54117.000,6788,3,PG,1,100,9442
1113.601444,1113.601424,1661327431.888217,54156.000,6806,2,PG,1,100,9440
1113.641709,1113.641689,1661327431.928482,54195.000,6806,2,PG,1,100,9438
1113.686104,1113.686084,1661327431.972877,54238.000,6825,3,PG,1,100,9434
1113.730499,1113.730479,1661327432.017272,54281.000,6825,3,PG,1,100,9426
1113.774894,1113.774874,1661327432.061667,54324.000,6825,3,PG,1,100,9420
1113.814642,1113.814623,1661327432.101416,54362.500,6843,2,PG,1,100,9414
1113.854391,1113.854372,1661327432.141165,54401.000,6843,2,PG,1,100,9409
1113.893968,1113.893949,1661327432.180742,54439.333,6860,3,PG,1,100,9408
1113.933545,1113.933525,1661327432.220318,54477.667,6860,3,PG,1,100,9395
1113.973122,1113.973102,1661327432.259895,54516.000,6860,3,PG,1,100,9397
1114.012355,1114.012335,1661327432.299128,54554.000,6877,3,PG,1,100,9388
1114.051587,1114.051568,1661327432.338361,54592.000,6877,3,PG,1,100,9382
1114.090820,1114.090801,1661327432.377593,54630.000,6877,3,PG,1,100,9384
1114.131602,1114.131582,1661327432.418375,54669.500,6896,2,PG,1,100,9382
1114.172383,1114.172363,1661327432.459156,54709.000,6896,2,PG,1,100,9385
1114.212304,1114.212284,1661327432.499077,54747.667,6911,3,PG,1,100,9374
1114.252225,1114.252205,1661327432.538998,54786.333,6911,3,PG,1,100,9385
1114.292146,1114.292126,1661327432.578919,54825.000,6911,3,PG,1,100,9396
1114.332067,1114.332047,1661327432.618840,54863.667,6930,3,PG,1,100,9396
1114.371988,1114.371968,1661327432.658761,54902.333,6930,3,PG,1,100,9388
1114.411909,1114.411889,1661327432.698682,54941.000,6930,3,PG,1,100,9389
1114.451658,1114.451638,1661327432.738431,54979.500,6946,2,PG,1,100,9396
1114.491407,1114.491387,1661327432.778180,55018.000,6946,2,PG,1,100,9399
1114.531328,1114.531308,1661327432.818101,55056.667,6967,3,PG,1,100,9400
1114.571249,1114.571229,1661327432.858022,55095.333,6967,3,PG,1,100,9408
1114.611170,1114.611150,1661327432.897943,55134.000,6967,3,PG,1,100,9407
1114.650919,1114.650899,1661327432.937692,55172.500,6983,2,PG,1,100,9410
1114.690668,1114.690648,1661327432.977441,55211.000,6983,2,PG,1,100,9408
1114.731621,1114.731602,1661327433.018395,55250.667,6999,3,PG,1,100,9403
1114.772575,1114.772555,1661327433.059348,55290.333,6999,3,PG,1,100,9397
1114.813528,1114.813509,1661327433.100302,55330.000,6999,3,PG,1,100,9387
1114.853449,1114.853430,1661327433.140223,55368.667,7015,3,PG,1,100,9381
1114.893370,1114.893351,1661327433.180144,55407.333,7015,3,PG,1,100,9379
1114.933291,1114.933272,1661327433.220065,55446.000,7015,3,PG,1,100,9373
1114.973557,1114.973537,1661327433.260330,55485.000,7032,2,PG,1,100,9364
1115.013822,1115.013802,1661327433.300595,55524.000,7032,2,PG,1,100,9356
1115.053399,1115.053379,1661327433.340172,55562.333,7053,3,PG,1,100,9357
1115.092975,1115.092956,1661327433.379749,55600.667,7053,3,PG,1,100,9356
1115.132552,1115.132533,1661327433.419326,55639.000,7053,3,PG,1,100,9352
1115.171785,1115.171765,1661327433.458558,55677.000,7069,3,PG,1,100,9356
1115.211018,1115.210998,1661327433.497791,55715.000,7069,3,PG,1,100,9367
1115.250250,1115.250231,1661327433.537024,55753.000,7069,3,PG,1,100,9364
1115.290516,1115.290496,1661327433.577289,55792.000,7087,2,PG,1,100,9362
1115.330781,1115.330761,1661327433.617554,55831.000,7087,2,PG,1,100,9363
1115.371390,1115.371370,1661327433.658164,55870.333,7105,3,PG,1,100,9370
1115.411999,1115.411980,1661327433.698773,55909.667,7105,3,PG,1,100,9371
1115.452609,1115.452589,1661327433.739382,55949.000,7105,3,PG,1,100,9372
1115.492874,1115.492854,1661327433.779647,55988.000,7123,2,PG,1,100,9374
1115.533139,1115.533119,1661327433.819912,56027.000,7123,2,PG,1,100,9378
1115.573060,1115.573040,1661327433.859833,56065.667,7140,3,PG,1,100,9383
1115.612981,1115.612961,1661327433.899755,56104.333,7140,3,PG,1,100,9384
1115.652902,1115.652882,1661327433.939676,56143.000,7140,3,PG,1,100,9391
1115.692823,1115.692803,1661327433.979597,56181.667,7157,3,PG,1,100,9392
1115.732744,1115.732724,1661327434.019518,56220.333,7157,3,PG,1,100,9379
1115.772665,1115.772645,1661327434.059439,56259.000,7157,3,PG,1,100,9368
1115.811898,1115.811878,1661327434.098671,56297.000,7179,3,PG,1,100,9363
1115.851131,1115.851111,1661327434.137904,56335.000,7179,3,PG,1,100,9357
1115.890363,1115.890344,1661327434.177137,56373.000,7179,3,PG,1,100,9353
1115.930973,1115.930953,1661327434.217746,56412.333,7195,3,PG,1,100,9345
1115.971582,1115.971562,1661327434.258355,56451.667,7195,3,PG,1,100,9346
1116.012191,1116.012172,1661327434.298965,56491.000,7195,3,PG,1,100,9347
1116.051940,1116.051921,1661327434.338714,56529.500,7213,2,PG,1,100,9339
1116.091689,1116.091669,1661327434.378463,56568.000,7213,2,PG,1,100,9348
1116.131954,1116.131935,1661327434.418728,56607.000,7233,3,PG,1,100,9353
1116.172219,1116.172200,1661327434.458993,56646.000,7233,3,PG,1,100,9349
1116.212485,1116.212465,1661327434.499258,56685.000,7233,3,PG,1,100,9345
1116.252406,1116.252386,1661327434.539179,56723.667,7250,3,PG,1,100,9344
1116.292327,1116.292307,1661327434.579100,56762.333,7250,3,PG,1,100,9350
1116.332248,1116.332228,1661327434.619021,56801.000,7250,3,PG,1,100,9354
1116.371997,1116.371977,1661327434.658770,56839.500,7267,2,PG,1,100,9359
1116.411746,1116.411726,1661327434.698519,56878.000,7267,2,PG,1,100,9363
1116.451322,1116.451303,1661327434.738096,56916.333,7284,3,PG,1,100,9370
1116.490899,1116.490880,1661327434.777673,56954.667,7284,3,PG,1,100,9369
1116.530476,1116.530457,1661327434.817250,56993.000,7284,3,PG,1,100,9367
1116.571774,1116.571754,1661327434.858547,57033.000,7302,2,PG,1,100,9385
1116.613071,1116.613052,1661327434.899845,57073.000,7302,2,PG,1,100,9385
1116.653681,1116.653661,1661327434.940454,57112.333,7320,3,PG,1,100,9383
1116.694290,1116.694270,1661327434.981064,57151.667,7320,3,PG,1,100,9377
1116.734899,1116.734880,1661327435.021673,57191.000,7320,3,PG,1,100,9367
1116.774820,1116.774801,1661327435.061594,57229.667,7339,3,PG,1,100,9366
1116.814741,1116.814722,1661327435.101515,57268.333,7339,3,PG,1,100,9360
1116.854662,1116.854643,1661327435.141436,57307.000,7339,3,PG,1,100,9347
1116.894411,1116.894392,1661327435.181185,57345.500,7354,2,PG,1,100,9350
1116.934160,1116.934141,1661327435.220934,57384.000,7354,2,PG,1,100,9349
1116.974081,1116.974062,1661327435.260855,57422.667,7372,3,PG,1,100,9345
1117.014002,1117.013983,1661327435.300776,57461.333,7372,3,PG,1,100,9351
1117.053923,1117.053904,1661327435.340697,57500.000,7372,3,PG,1,100,9355
1117.093156,1117.093136,1661327435.379930,57538.000,7392,3,PG,1,100,9345
1117.132389,1117.132369,1661327435.419163,57576.000,7392,3,PG,1,100,9346
1117.171621,1117.171602,1661327435.458395,57614.000,7392,3,PG,1,100,9350
1117.211887,1117.211867,1661327435.498660,57653.000,7408,2,PG,1,100,9356
1117.252152,1117.252132,1661327435.538926,57692.000,7408,2,PG,1,100,9362
1117.292073,1117.292053,1661327435.578847,57730.667,7425,3,PG,1,100,9359
1117.331994,1117.331974,1661327435.618768,57769.333,7425,3,PG,1,100,9360
1117.371915,1117.371895,1661327435.658689,57808.000,7425,3,PG,1,100,9364
1117.411836,1117.411816,1661327435.698610,57846.667,7440,3,PG,1,100,9365
1117.451757,1117.451737,1661327435.738531,57885.333,7440,3,PG,1,100,9367
1117.491678,1117.491658,1661327435.778452,57924.000,7440,3,PG,1,100,9379
1117.531427,1117.531407,1661327435.818201,57962.500,7457,2,PG,1,100,9378
1117.571176,1117.571156,1661327435.857950,58001.000,7457,2,PG,1,100,9378
1117.611097,1117.611077,1661327435.897871,58039.667,7475,3,PG,1,100,9372
1117.651018,1117.650998,1661327435.937792,58078.333,7475,3,PG,1,100,9360
1117.690939,1117.690919,1661327435.977713,58117.000,7475,3,PG,1,100,9358
1117.730172,1117.730152,1661327436.016945,58155.000,7493,2,PG,1,100,9355
1117.769404,1117.769385,1661327436.056178,58193.000,7493,2,PG,1,100,9352
1117.809325,1117.809306,1661327436.096099,58231.667,7510,3,PG,1,100,9356
1117.849246,1117.849227,1661327436.136020,58270.333,7510,3,PG,1,100,9342
1117.889167,1117.889148,1661327436.175941,58309.000,7510,3,PG,1,100,9342
1117.929088,1117.929069,1661327436.215862,58347.667,7526,3,PG,1,100,9357
1117.969009,1117.968990,1661327436.255783,58386.333,7526,3,PG,1,100,9360
1118.008930,1118.008911,1661327436.295704,58425.000,7526,3,PG,1,100,9347
1118.048679,1118.048660,1661327436.335453,58463.500,7543,2,PG,1,100,9344
1118.088428,1118.088409,1661327436.375202,58502.000,7543,2,PG,1,100,9355
1118.128693,1118.128674,1661327436.415468,58541.000,7562,3,PG,1,100,9363
1118.168959,1118.168939,1661327436.455733,58580.000,7562,3,PG,1,100,9361
1118.209224,1118.209204,1661327436.495998,58619.000,7562,3,PG,1,100,9365
1118.249145,1118.249125,1661327436.535919,58657.667,7578,3,PG,1,100,9367
1118.289066,1118.289046,1661327436.575840,58696.333,7578,3,PG,1,100,9368
1118.328987,1118.328967,1661327436.615761,58735.000,7578,3,PG,1,100,9366
1118.367187,1118.367168,1661327436.653961,58772.000,7599,2,PG,1,100,9380
1118.405387,1118.405368,1661327436.692161,58809.000,7599,2,PG,1,100,9390
1118.445308,1118.445289,1661327436.732082,58847.667,7615,3,PG,1,100,9384
1118.485229,1118.485210,1661327436.772003,58886.333,7615,3,PG,1,100,9380
1118.525150,1118.525131,1661327436.811924,58925.000,7615,3,PG,1,100,9365
1118.570578,1118.570558,1661327436.857352,58969.000,7632,2,PG,1,100,9362
1118.616005,1118.615986,1661327436.902779,59013.000,7632,2,PG,1,100,9349
1118.656270,1118.656251,1661327436.943044,59052.000,7649,3,PG,1,100,9348
1118.696536,1118.696516,1661327436.983310,59091.000,7649,3,PG,1,100,9349
1118.736801,1118.736781,1661327437.023575,59130.000,7649,3,PG,1,100,9345
1118.777066,1118.777046,1661327437.063840,59169.000,7666,2,PG,1,100,9333
1118.817331,1118.817311,1661327437.104105,59208.000,7666,2,PG,1,100,9330
1118.858284,1118.858265,1661327437.145059,59247.667,7682,3,PG,1,100,9331
1118.899238,1118.899218,1661327437.186012,59287.333,7682,3,PG,1,100,9327
1118.940191,1118.940172,1661327437.226965,59327.000,7682,3,PG,1,100,9330
1118.980112,1118.980093,1661327437.266886,59365.667,7699,3,PG,1,100,9333
1119.020033,1119.020014,1661327437.306808,59404.333,7699,3,PG,1,100,9330
1119.059954,1119.059935,1661327437.346729,59443.000,7699,3,PG,1,100,9330
1119.100220,1119.100200,1661327437.386994,59482.000,7718,2,PG,1,100,9340
1119.140485,1119.140465,1661327437.427259,59521.000,7718,2,PG,1,100,9352
1119.179373,1119.179354,1661327437.466147,59558.667,7737,3,PG,1,100,9356
1119.218262,1119.218242,1661327437.505036,59596.333,7737,3,PG,1,100,9351
1119.257150,1119.257131,1661327437.543925,59634.000,7737,3,PG,1,100,9344
1119.297072,1119.297052,1661327437.583846,59672.667,7754,3,PG,1,100,9353
1119.336993,1119.336973,1661327437.623767,59711.333,7754,3,PG,1,100,9359
1119.376914,1119.376894,1661327437.663688,59750.000,7754,3,PG,1,100,9352
1119.416662,1119.416643,1661327437.703437,59788.500,7771,2,PG,1,100,9345
1119.456411,1119.456392,1661327437.743186,59827.000,7771,2,PG,1,100,9342
1119.497365,1119.497345,1661327437.784139,59866.667,7787,3,PG,1,100,9329
1119.538318,1119.538299,1661327437.825093,59906.333,7787,3,PG,1,100,9321
1119.579272,1119.579252,1661327437.866046,59946.000,7787,3,PG,1,100,9321
1119.619537,1119.619517,1661327437.906311,59985.000,7804,2,PG,1,100,9318
1119.659802,1119.659783,1661327437.946576,60024.000,7804,2,PG,1,100,9314
1119.699723,1119.699704,1661327437.986497,60062.667,7823,3,PG,1,100,9302
1119.739644,1119.739625,1661327438.026418,60101.333,7823,3,PG,1,100,9299
1119.779565,1119.779546,1661327438.066339,60140.000,7823,3,PG,1,100,9297
1119.819486,1119.819467,1661327438.106261,60178.667,7838,3,PG,1,100,9298
